gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
AC037459.1	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
AC040162.1	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC046185.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC048338.1	9	7691	20	20834	6.7554e-01	1.2190e+00	4.8852e-01	2.8023e+00
AC055811.2	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
AC058822.1	9	7691	30	20824	7.1869e-01	8.1229e-01	3.3904e-01	1.7560e+00
AC067968.1	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
AC068234.1	10	7690	26	20828	8.5326e-01	1.0417e+00	4.4804e-01	2.2340e+00
AC068533.4	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
AC068547.1	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
AC068580.4	3	7697	22	20832	1.1426e-01	3.6905e-01	7.0702e-02	1.2290e+00
AC068631.2	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
AC068775.1	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
AC068790.8	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC068831.7	1	7699	17	20837	5.7952e-02	1.5921e-01	3.8128e-03	1.0164e+00
AC068896.1	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
AC068946.1	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
AC069257.3	6	7694	2	20852	6.3700e-03	8.1292e+00	1.4533e+00	8.2575e+01
AC069368.1	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
AC069444.2	6	7694	18	20836	1.0000e+00	9.0270e-01	2.9322e-01	2.3749e+00
AC069503.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC073082.1	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
AC073111.3	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
AC073283.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC073508.2	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
AC073610.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC073612.1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC073896.1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
AC074143.1	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
AC078927.1	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
AC079447.1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
AC079594.2	8	7692	26	20828	8.4672e-01	8.3316e-01	3.2584e-01	1.8960e+00
AC083800.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC084121.12	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC084121.13	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC084337.2	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
AC087289.3	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC087498.1	13	7687	18	20836	6.8768e-02	1.9577e+00	8.8140e-01	4.2283e+00
AC087632.1	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC090004.1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
AC090227.1	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
AC090360.1	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
AC090517.4	11	7689	21	20833	3.2601e-01	1.4192e+00	6.1765e-01	3.0808e+00
AC090527.2	3	7697	16	20838	4.3683e-01	5.0761e-01	9.4758e-02	1.7740e+00
AC091057.6	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
AC091167.2	6	7694	5	20849	8.0162e-02	3.2515e+00	8.2653e-01	1.3468e+01
AC091167.6	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC091167.7	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
AC091551.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC091959.3	14	7686	25	20829	2.0932e-01	1.5176e+00	7.2883e-01	3.0358e+00
AC092017.3	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC092042.3	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
AC092073.1	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
AC092111.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC092143.1	26	7674	52	20802	2.0318e-01	1.3553e+00	8.1175e-01	2.2122e+00
AC092329.3	2	7698	18	20836	1.2731e-01	3.0073e-01	3.3827e-02	1.2567e+00
AC092442.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC092647.5	4	7696	11	20843	1.0000e+00	9.8483e-01	2.2864e-01	3.3248e+00
AC092718.3	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC092835.1	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
AC093155.3	0	7700	12	20842	4.4711e-02	0.0000e+00	0.0000e+00	9.7444e-01
AC093227.2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC093323.1	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
AC093423.3	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
AC093512.2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC093525.1	7	7693	10	20844	1.8244e-01	1.8965e+00	6.1247e-01	5.5220e+00
AC093525.2	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
AC093668.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC093827.5	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
AC093899.2	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
AC096582.3	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
AC096887.1	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
AC097104.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC097625.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC097634.4	17	7683	32	20822	2.5835e-01	1.4397e+00	7.4939e-01	2.6729e+00
AC097636.1	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
AC097637.1	23	7677	50	20804	4.2782e-01	1.2466e+00	7.2548e-01	2.0828e+00
AC098484.3	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
AC098582.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC098588.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC098650.1	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC098850.3	9	7691	25	20829	1.0000e+00	9.7495e-01	4.0025e-01	2.1606e+00
AC099489.1	63	7637	183	20671	6.6554e-01	9.3181e-01	6.8753e-01	1.2488e+00
AC099811.2	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
AC099850.2	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC100868.1	10	7690	19	20835	4.0205e-01	1.4260e+00	5.9200e-01	3.2247e+00
AC104109.3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC104151.1	4	7696	0	20854	5.2850e-03	Infinity	1.7883e+00	Infinity
AC104304.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC104389.4	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC104452.1	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
AC104472.3	0	7700	14	20840	1.6062e-02	0.0000e+00	0.0000e+00	8.1617e-01
AC104662.2	2	7698	13	20841	3.8192e-01	4.1655e-01	4.5626e-02	1.8405e+00
AC105052.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC105052.3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC106886.5	23	7677	83	20771	2.7240e-01	7.4977e-01	4.5037e-01	1.2029e+00
AC107871.1	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
AC108488.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC108941.2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC109583.3	4	7696	0	20854	5.2850e-03	Infinity	1.7883e+00	Infinity
AC110275.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC112128.1	3	7697	33	20821	8.2805e-03	2.4592e-01	4.8249e-02	7.8435e-01
AC112504.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC113348.1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
AC113348.2	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
AC113554.1	15	7685	22	20832	9.2760e-02	1.8481e+00	8.9125e-01	3.7300e+00
AC114490.2	8	7692	17	20837	6.5185e-01	1.2748e+00	4.7594e-01	3.1181e+00
AC115220.1	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
AC116366.3	18	7682	25	20829	3.7532e-02	1.9523e+00	1.0028e+00	3.7270e+00
AC117378.1	0	7700	9	20845	1.2494e-01	0.0000e+00	0.0000e+00	1.3719e+00
AC117457.1	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
AC118470.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC118549.1	2	7698	30	20824	4.9466e-03	1.8034e-01	2.0881e-02	7.1104e-01
AC118553.2	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
AC119396.1	3	7697	12	20842	7.7234e-01	6.7698e-01	1.2256e-01	2.5094e+00
AC119674.2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC119676.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC124312.1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
AC126283.2	8	7692	19	20835	8.2827e-01	1.1405e+00	4.3173e-01	2.7297e+00
AC127029.3	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
AC129492.3	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
AC131097.2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC131160.1	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
AC134669.1	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
AC134684.8	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC134684.9	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC135050.2	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
AC135068.1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
AC135068.3	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC135178.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC136428.1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
AC137834.1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC138647.1	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
AC138696.1	5	7695	9	20845	5.4630e-01	1.5049e+00	3.9607e-01	5.0022e+00
AC138811.2	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
AC138894.1	5	7695	16	20838	1.0000e+00	8.4626e-01	2.4237e-01	2.4185e+00
AC139491.7	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC139530.2	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
AC140504.1	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
AC142391.1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
AC144573.1	5	7695	15	20839	1.0000e+00	9.0271e-01	2.5660e-01	2.6141e+00
AC187653.1	5	7695	17	20837	8.1195e-01	7.9644e-01	2.2964e-01	2.2499e+00
AC233723.1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC243547.3	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC243967.1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
AC244197.3	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
AC244517.10	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC245033.1	9	7691	24	20830	1.0000e+00	1.0156e+00	4.1527e-01	2.2644e+00
AC245748.1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
ACAA1	8	7692	17	20837	6.5185e-01	1.2748e+00	4.7594e-01	3.1181e+00
ACAA2	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
ACACA	19	7681	57	20797	7.9610e-01	9.0253e-01	5.0666e-01	1.5411e+00
ACACB	28	7672	99	20755	2.2997e-01	7.6515e-01	4.8367e-01	1.1752e+00
ACAD10	16	7684	24	20830	7.3953e-02	1.8071e+00	8.9657e-01	3.5480e+00
ACAD11	14	7686	22	20832	1.3090e-01	1.7247e+00	8.1566e-01	3.5276e+00
ACAD8	3	7697	18	20836	2.2726e-01	4.5117e-01	8.5106e-02	1.5461e+00
ACAD9	13	7687	19	20835	1.0818e-01	1.8544e+00	8.4135e-01	3.9601e+00
ACADM	5	7695	9	20845	5.4630e-01	1.5049e+00	3.9607e-01	5.0022e+00
ACADSB	5	7695	13	20841	1.0000e+00	1.0417e+00	2.9067e-01	3.1149e+00
ACADVL	13	7687	22	20832	1.8367e-01	1.6014e+00	7.4065e-01	3.3242e+00
ACAN	29	7671	77	20777	9.1296e-01	1.0201e+00	6.4099e-01	1.5836e+00
ACAP1	7	7693	17	20837	8.1906e-01	1.1153e+00	3.9086e-01	2.8312e+00
ACAP2	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
ACAP3	12	7688	51	20803	1.9998e-01	6.3672e-01	3.0879e-01	1.2114e+00
ACAT1	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
ACAT2	7	7693	8	20846	1.3975e-01	2.3710e+00	7.3163e-01	7.4835e+00
ACBD3	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
ACBD4	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
ACBD5	5	7695	18	20836	8.1418e-01	7.5217e-01	2.1822e-01	2.1030e+00
ACBD6	8	7692	7	20847	3.6106e-02	3.0972e+00	9.8108e-01	1.0037e+01
ACBD7	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
ACCS	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
ACCSL	8	7692	16	20838	4.9253e-01	1.3545e+00	5.0167e-01	3.3560e+00
ACD	16	7684	22	20832	4.3484e-02	1.9717e+00	9.6737e-01	3.9325e+00
ACE	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
ACER1	4	7696	15	20839	7.9626e-01	7.2210e-01	1.7441e-01	2.2675e+00
ACER2	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
ACER3	0	7700	8	20846	1.1838e-01	0.0000e+00	0.0000e+00	1.5865e+00
ACHE	8	7692	33	20821	3.7812e-01	6.5624e-01	2.6172e-01	1.4498e+00
ACIN1	13	7687	48	20806	3.8664e-01	7.3307e-01	3.6417e-01	1.3756e+00
ACKR1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
ACKR3	9	7691	18	20836	5.1475e-01	1.3546e+00	5.3581e-01	3.1767e+00
ACLY	11	7689	41	20813	4.3430e-01	7.2625e-01	3.3646e-01	1.4396e+00
ACMSD	1	7699	11	20843	2.0061e-01	2.4611e-01	5.7208e-03	1.6939e+00
ACO1	8	7692	27	20827	7.0463e-01	8.0227e-01	3.1485e-01	1.8164e+00
ACO2	16	7684	40	20814	7.6451e-01	1.0835e+00	5.6611e-01	1.9798e+00
ACOD1	5	7695	15	20839	1.0000e+00	9.0271e-01	2.5660e-01	2.6141e+00
ACOT1	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
ACOT11	8	7692	23	20831	1.0000e+00	9.4196e-01	3.6411e-01	2.1825e+00
ACOT12	8	7692	19	20835	8.2827e-01	1.1405e+00	4.3173e-01	2.7297e+00
ACOT13	4	7696	2	20852	4.8924e-02	5.4186e+00	7.7639e-01	5.9941e+01
ACOT2	6	7694	23	20831	5.3471e-01	7.0631e-01	2.3516e-01	1.7853e+00
ACOT4	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
ACOT7	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
ACOT8	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
ACOT9	4	7696	11	20843	1.0000e+00	9.8483e-01	2.2864e-01	3.3248e+00
ACOX1	5	7695	13	20841	1.0000e+00	1.0417e+00	2.9067e-01	3.1149e+00
ACOX2	6	7694	24	20830	5.3690e-01	6.7686e-01	2.2621e-01	1.7005e+00
ACOX3	15	7685	24	20830	1.0723e-01	1.6940e+00	8.2583e-01	3.3660e+00
ACOXL	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
ACP1	0	7700	10	20844	7.1677e-02	0.0000e+00	0.0000e+00	1.2080e+00
ACP2	6	7694	12	20842	5.9564e-01	1.3544e+00	4.1692e-01	3.9011e+00
ACP5	6	7694	16	20838	1.0000e+00	1.0156e+00	3.2539e-01	2.7336e+00
ACP6	5	7695	6	20848	1.8013e-01	2.2577e+00	5.4488e-01	8.8811e+00
ACP7	4	7696	20	20834	3.5775e-01	5.4142e-01	1.3450e-01	1.6170e+00
ACPP	6	7694	10	20844	3.9715e-01	1.6254e+00	4.8533e-01	4.9383e+00
ACRBP	3	7697	22	20832	1.1426e-01	3.6905e-01	7.0702e-02	1.2290e+00
ACRV1	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
ACSBG1	16	7684	23	20831	6.8604e-02	1.8857e+00	9.3059e-01	3.7304e+00
ACSBG2	6	7694	22	20832	6.7069e-01	7.3845e-01	2.4487e-01	1.8788e+00
ACSF2	2	7698	21	20833	5.7847e-02	2.5774e-01	2.9294e-02	1.0549e+00
ACSF3	10	7690	14	20840	1.1060e-01	1.9358e+00	7.6890e-01	4.6881e+00
ACSL1	5	7695	24	20830	2.9808e-01	5.6394e-01	1.6798e-01	1.5086e+00
ACSL3	7	7693	14	20840	4.7111e-01	1.3545e+00	4.6245e-01	3.5877e+00
ACSL4	2	7698	14	20840	2.6418e-01	3.8672e-01	4.2653e-02	1.6845e+00
ACSL5	6	7694	27	20827	3.2762e-01	6.0152e-01	2.0300e-01	1.4880e+00
ACSM1	2	7698	17	20837	1.2539e-01	3.1844e-01	3.5679e-02	1.3421e+00
ACSM2A	6	7694	17	20837	1.0000e+00	9.5587e-01	3.0843e-01	2.5418e+00
ACSM2B	11	7689	23	20831	4.4630e-01	1.2957e+00	5.6994e-01	2.7686e+00
ACSM3	7	7693	11	20843	2.8767e-01	1.7241e+00	5.6644e-01	4.8720e+00
ACSM4	11	7689	9	20845	9.2092e-03	3.3132e+00	1.2476e+00	9.0493e+00
ACSM5	7	7693	20	20834	1.0000e+00	9.4787e-01	3.3851e-01	2.3347e+00
ACSM6	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
ACSS1	9	7691	28	20826	8.5357e-01	8.7038e-01	3.6117e-01	1.8983e+00
ACSS2	6	7694	12	20842	5.9564e-01	1.3544e+00	4.1692e-01	3.9011e+00
ACSS3	11	7689	18	20836	2.0830e-01	1.6560e+00	7.0644e-01	3.7042e+00
ACTA1	6	7694	18	20836	1.0000e+00	9.0270e-01	2.9322e-01	2.3749e+00
ACTA2	5	7695	13	20841	1.0000e+00	1.0417e+00	2.9067e-01	3.1149e+00
ACTB	10	7690	42	20812	2.7285e-01	6.4441e-01	2.8815e-01	1.3060e+00
ACTG1	18	7682	53	20801	8.9352e-01	9.1962e-01	5.0661e-01	1.5967e+00
ACTG2	8	7692	11	20843	1.9201e-01	1.9707e+00	6.8785e-01	5.3812e+00
ACTL10	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
ACTL6A	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
ACTL6B	7	7693	20	20834	1.0000e+00	9.4787e-01	3.3851e-01	2.3347e+00
ACTL7A	5	7695	15	20839	1.0000e+00	9.0271e-01	2.5660e-01	2.6141e+00
ACTL7B	11	7689	23	20831	4.4630e-01	1.2957e+00	5.6994e-01	2.7686e+00
ACTL8	6	7694	23	20831	5.3471e-01	7.0631e-01	2.3516e-01	1.7853e+00
ACTN1	15	7685	27	20827	2.2281e-01	1.5056e+00	7.4405e-01	2.9347e+00
ACTN2	15	7685	22	20832	9.2760e-02	1.8481e+00	8.9125e-01	3.7300e+00
ACTN3	15	7685	31	20823	4.0639e-01	1.3111e+00	6.5732e-01	2.5043e+00
ACTN4	20	7680	48	20806	6.8160e-01	1.1288e+00	6.3418e-01	1.9398e+00
ACTR10	6	7694	17	20837	1.0000e+00	9.5587e-01	3.0843e-01	2.5418e+00
ACTR1A	5	7695	9	20845	5.4630e-01	1.5049e+00	3.9607e-01	5.0022e+00
ACTR1B	3	7697	22	20832	1.1426e-01	3.6905e-01	7.0702e-02	1.2290e+00
ACTR2	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
ACTR3	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
ACTR3B	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
ACTR3C	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
ACTR5	6	7694	28	20826	2.5172e-01	5.8001e-01	1.9629e-01	1.4285e+00
ACTR6	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
ACTR8	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
ACTRT1	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
ACTRT2	7	7693	33	20821	2.1341e-01	5.7409e-01	2.1423e-01	1.3205e+00
ACVR1	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
ACVR1B	4	7696	25	20829	1.4202e-01	4.3303e-01	1.0949e-01	1.2547e+00
ACVR1C	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
ACVR2A	6	7694	13	20841	6.1235e-01	1.2502e+00	3.8949e-01	3.5269e+00
ACVR2B	5	7695	21	20833	5.0801e-01	6.4464e-01	1.8985e-01	1.7574e+00
ACVRL1	7	7693	18	20836	1.0000e+00	1.0533e+00	3.7168e-01	2.6442e+00
ACY3	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
ACYP1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
ACYP2	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
AD000671.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
ADA	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
ADA2	8	7692	11	20843	1.9201e-01	1.9707e+00	6.8785e-01	5.3812e+00
ADAD1	7	7693	19	20835	1.0000e+00	9.9780e-01	3.5434e-01	2.4799e+00
ADAL	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
ADAM10	5	7695	20	20834	5.0708e-01	6.7690e-01	1.9845e-01	1.8594e+00
ADAM11	9	7691	28	20826	8.5357e-01	8.7038e-01	3.6117e-01	1.8983e+00
ADAM12	12	7688	32	20822	1.0000e+00	1.0156e+00	4.7609e-01	2.0270e+00
ADAM15	14	7686	17	20837	4.0061e-02	2.2326e+00	1.0183e+00	4.8145e+00
ADAM17	7	7693	11	20843	2.8767e-01	1.7241e+00	5.6644e-01	4.8720e+00
ADAM18	6	7694	25	20829	4.2103e-01	6.4976e-01	2.1792e-01	1.6233e+00
ADAM19	17	7683	28	20826	1.2846e-01	1.6457e+00	8.4461e-01	3.1156e+00
ADAM2	6	7694	23	20831	5.3471e-01	7.0631e-01	2.3516e-01	1.7853e+00
ADAM20	5	7695	21	20833	5.0801e-01	6.4464e-01	1.8985e-01	1.7574e+00
ADAM21	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
ADAM22	12	7688	35	20819	1.0000e+00	9.2846e-01	4.3858e-01	1.8330e+00
ADAM23	10	7690	38	20816	4.1650e-01	7.1237e-01	3.1636e-01	1.4579e+00
ADAM30	9	7691	32	20822	5.9761e-01	7.6145e-01	3.1952e-01	1.6333e+00
ADAM32	9	7691	19	20835	5.2662e-01	1.2832e+00	5.1108e-01	2.9780e+00
ADAM33	15	7685	31	20823	4.0639e-01	1.3111e+00	6.5732e-01	2.5043e+00
ADAM7	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
ADAM8	15	7685	45	20809	8.8424e-01	9.0259e-01	4.6704e-01	1.6509e+00
ADAM9	9	7691	26	20828	1.0000e+00	9.3742e-01	3.8629e-01	2.0656e+00
ADAMDEC1	3	7697	12	20842	7.7234e-01	6.7698e-01	1.2256e-01	2.5094e+00
ADAMTS1	13	7687	40	20814	7.5874e-01	8.8000e-01	4.3160e-01	1.6806e+00
